"iati-identifier","title","reporting-org","total-commitment","total-spend","currency","link","activity-status"
"XM-DAC-41122-Jamaica-2280/A0/05/881/003","CAPACITY FOR POSITIVE PRACTICES","United Nations Children's Fund (UNICEF)","2,060,469","2,619,608","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F881%2F003",2
"XM-DAC-41122-Jamaica-2280/A0/05/881/004","TECHNICAL SUPPORT","United Nations Children's Fund (UNICEF)","559,903","576,497","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F881%2F004",1
"XM-DAC-41122-Jamaica-2280/A0/05/882/001","SYSTEM STRENGTHENING FOR NEWBORN HEALTH","United Nations Children's Fund (UNICEF)","231,449","241,859","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F882%2F001",2
"XM-DAC-41122-Jamaica-2280/A0/05/882/002","ADOLESCENT HEALTH SERVICES","United Nations Children's Fund (UNICEF)","2,026,600","2,446,056","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F882%2F002",2
"XM-DAC-41122-Jamaica-2280/A0/05/882/003","TECHNICAL SUPPORT","United Nations Children's Fund (UNICEF)","504,068","518,735","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F882%2F003",1
"XM-DAC-41122-Jamaica-2280/A0/05/883/001","NATIONAL FRAMEWORKS","United Nations Children's Fund (UNICEF)","542,849","637,876","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F883%2F001",2
"XM-DAC-41122-Jamaica-2280/A0/05/883/002","NATIONAL CAPACITY","United Nations Children's Fund (UNICEF)","84,818","89,289","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F883%2F002",2
"XM-DAC-41122-Jamaica-2280/A0/05/883/003","EQUITABLE EDUCATION SERVICES","United Nations Children's Fund (UNICEF)","2,085,300","2,458,940","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F883%2F003",2
"XM-DAC-41122-Jamaica-2280/A0/05/883/004","TECHNICAL SUPPORT","United Nations Children's Fund (UNICEF)","503,192","522,287","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F883%2F004",1
"XM-DAC-41122-Jamaica-2280/A0/05/884/001","STRENGTHEN THE JAMAICAN SOCIAL PROTECTION SYSTEM","United Nations Children's Fund (UNICEF)","394,911","419,198","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F884%2F001",2
"XM-DAC-41122-Jamaica-2280/A0/05/884/002","NATIONAL CAPACITIES FOR KM AND REPORTING","United Nations Children's Fund (UNICEF)","668,757","679,367","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F884%2F002",2
"XM-DAC-41122-Jamaica-2280/A0/05/884/003","PUBLIC FINANCIAL MANAGEMENT FOR CHILDREN","United Nations Children's Fund (UNICEF)","218,211","232,213","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F884%2F003",2
"XM-DAC-41122-Jamaica-2280/A0/05/884/004","TECHNICAL SUPPORT","United Nations Children's Fund (UNICEF)","57,609","60,744","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41122-Jamaica-2280%2FA0%2F05%2F884%2F004",1
"XM-DAC-41123-PROJECT-150254","Buillding capacity to support innovation in the manufacturing sector in Jamaica","United Nations Industrial Development Organization (UNIDO)","15,179","15,179","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41123-PROJECT-150254",4
"XM-DAC-41149-UNDCO","Resident Coordinator Activities","United Nations Development Coordination Office","6,599,711","143,712,190","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41149-UNDCO",2
"XM-DAC-41301-607499","Strengthening Jamaica?s Food Security Programme","Food and Agriculture Organization of the United Nations (FAO)","7,995,851","7,622,283","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-607499",4
"XM-DAC-41301-632422","TCP Facility","Food and Agriculture Organization of the United Nations (FAO)","97,091","88,611","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-632422",3
"XM-DAC-41301-635194","Capacity building in resource assessment and management of the Jamaican sea cucumber fishery and potential for aquaculture development","Food and Agriculture Organization of the United Nations (FAO)","289,000","199,143","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-635194",3
"XM-DAC-41301-639962","Pig Production by Lydford/Moneague Women´s Farmer Group","Food and Agriculture Organization of the United Nations (FAO)","10,000","9,263","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-639962",3
"XM-DAC-41301-640423","Promoting public purchase of locally produced food from small farmers and processors for the sustainable school feeding pilot in the parish of Manchester in Jamaica","Food and Agriculture Organization of the United Nations (FAO)","31,000","30,072","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-640423",3
"XM-DAC-41301-642835","Support for the development of the Ginger Value Chain in Jamaica","Food and Agriculture Organization of the United Nations (FAO)","212,000","195,937","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-642835",3
"XM-DAC-41301-646660","Strengthening human resilience in Northern Clarendon and West Kingston, Jamaica - Comp FAO","Food and Agriculture Organization of the United Nations (FAO)","222,670","209,314","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-646660",4
"XM-DAC-41301-646944","TCPF: Support to formulate a national small ruminant industry development plan in Jamaica","Food and Agriculture Organization of the United Nations (FAO)","37,000","36,922","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-646944",3
"XM-DAC-41301-650355","TCPF: Climate Change Adaptation through innovative adapted agriculture for small farmers in Jamaica","Food and Agriculture Organization of the United Nations (FAO)","34,000","33,902","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-650355",3
"XM-DAC-41301-661701","Building Effective Public-Private Partnerships to drive sustainable, alternative, non-traditional value chains","Food and Agriculture Organization of the United Nations (FAO)","118,000","116,403","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-661701",3
"XM-DAC-41301-663662","Home Grown School Feeding Program; productive  innovations in Jamaica  for achieving the SDG/Agenda 2030","Food and Agriculture Organization of the United Nations (FAO)","250,000","237,522","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-663662",3
"XM-DAC-41301-680141","Enhancing Jamaica`s Agricultural Response and Recovery to COVID19","Food and Agriculture Organization of the United Nations (FAO)","324,250","324,274","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-680141",4
"XM-DAC-41301-680842","Resilience in Agriculture and Market Systems for COVID-19 Response Project [RAMS]","Food and Agriculture Organization of the United Nations (FAO)","100,000","82,696","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41301-680842",4
"XM-DAC-41302-104698-0-2014-JAM101","Support knowledge sharing, collection of good practices, and capacity-building of workers aqnd employers' organizations to promote youth employment in the region","International Labour Organization (ILO)","7,000","7,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-104698-0-2014-JAM101",3
"XM-DAC-41302-104698-0-2015-JAM101","Support knowledge sharing, collection of good practices, and capacity-building of workers aqnd employers' organizations to promote youth employment in the region","International Labour Organization (ILO)","13,553","13,553","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-104698-0-2015-JAM101",3
"XM-DAC-41302-104769-0-2014-JAM104","Support Capacity building of local comminities to foster employability and better jobs","International Labour Organization (ILO)","13,865","13,865","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-104769-0-2014-JAM104",3
"XM-DAC-41302-104769-0-2015-JAM104","Support Capacity building of local comminities to foster employability and better jobs","International Labour Organization (ILO)","280,930","280,930","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-104769-0-2015-JAM104",3
"XM-DAC-41302-13529 -1334 -2012-JAM151","ACP TACKLE project","International Labour Organization (ILO)","196,020","196,020","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-13529%20-1334%20-2012-JAM151",3
"XM-DAC-41302-13529 -1334 -2013-JAM151","ACP TACKLE project","International Labour Organization (ILO)","200,010","200,010","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-13529%20-1334%20-2013-JAM151",3
"XM-DAC-41302-IP20-JAM104","Constituents have taken initiatives in policy areas that facilitate the transition from informality to formality","International Labour Organization (ILO)","228,598","228,598","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-IP20-JAM104",4
"XM-DAC-41302-IP20-JAM105","Sustainable and responsible business practices promoted fostering decent work, more resilience and inclusive growth","International Labour Organization (ILO)",657,657,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-IP20-JAM105",4
"XM-DAC-41302-IP20-JAM127","Strengthened capacity of Jamaica's labour inspectorate to ensure workplace compliance, including OSH and for improved detection and monitoring of child labour","International Labour Organization (ILO)","51,000","51,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-IP20-JAM127",4
"XM-DAC-41302-IP20-JAM176","Increased capacity to develop new or reformed sustainable national social protection strategies, policies or legal frameworks to extend coverage and enhance benefits","International Labour Organization (ILO)","44,997","44,997","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-IP20-JAM176",4
"XM-DAC-41302-IP20-JAM801","Strengthened institutional capacity of employers' organizations","International Labour Organization (ILO)",299,299,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-IP20-JAM801",4
"XM-DAC-41302-IP20-JAM802","Strengthened institutional capacity of workers' organizations","International Labour Organization (ILO)","2,000","2,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-IP20-JAM802",4
"XM-DAC-41304-39-12080","Capacity Building in Climate Change Resilience &amp; Environmental Protection of the Portland Bight Protected Area","United Nations Educational, Scientific and Cultural Organization (UNESCO)","19,000","19,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-39-12080",2
"XM-DAC-41304-39-12232","Empowering Revival Communities in Jamaica in Safeguarding their Heritage","United Nations Educational, Scientific and Cultural Organization (UNESCO)","20,000","20,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-39-12232",2
"XM-DAC-41304-39-12644","Talk Up Radio Community Outreach","United Nations Educational, Scientific and Cultural Organization (UNESCO)","22,000","22,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-39-12644",2
"XM-DAC-41304-39-12871","Addressing the Gap of Gender-based Violence: Phase II","United Nations Educational, Scientific and Cultural Organization (UNESCO)","23,000","23,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-39-12871",2
"XM-DAC-41304-39-14796","Safeguarding of Intangible Cultural Heritage in the Caribbean in the face of COVID-19","United Nations Educational, Scientific and Cultural Organization (UNESCO)","25,000","24,999","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-39-14796",2
"XM-DAC-41304-39-5413","Positive Fathering: A Bridge to Enhancing Family Unity and Community Cohesion in Jamaica","United Nations Educational, Scientific and Cultural Organization (UNESCO)","20,000","20,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-39-5413",2
"XM-DAC-41304-39-5523","The Jamaica Microscience Project - UNESCO Expansion of Global Microscience Project","United Nations Educational, Scientific and Cultural Organization (UNESCO)","22,000","22,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-39-5523",2
"XM-DAC-41304-39-5524","Empowerment of At-Risk Youth (E.A.R.Y.)","United Nations Educational, Scientific and Cultural Organization (UNESCO)","15,000","15,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-39-5524",2
"XM-DAC-41304-39-5628","BCJ Virtual Digital Literacy Academy","United Nations Educational, Scientific and Cultural Organization (UNESCO)","18,000","18,000","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-39-5628",2
"XM-DAC-41304-503GLO4001","Reshaping cultural policies for the promotion of fundamental freedoms and the diversity of cultural expressions","United Nations Educational, Scientific and Cultural Organization (UNESCO)","3,405,084","3,050,971","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-503GLO4001",2
"XM-DAC-41304-549GLO4001","EU/UNESCO Expert Facility on the Governance of Culture in Developing Countries: Creating a new regulatory environment for the cultural and creative industries and South-South cooperation","United Nations Educational, Scientific and Cultural Organization (UNESCO)","2,015,182","1,344,406","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-549GLO4001",2
"XM-DAC-41304-549RLA4000","Transcultura","United Nations Educational, Scientific and Cultural Organization (UNESCO)","15,621,429","3,144,898","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-549RLA4000",2
"XM-DAC-41304-549RLA4001","Creative Caribbean: An Ecosystem of 'Play' for Growth and Development","United Nations Educational, Scientific and Cultural Organization (UNESCO)","3,649,650","1,616","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41304-549RLA4001",2
"XM-DAC-45001-B407","Caribbean: Development of value added products and intra-regional trade to enhance livelihoods from coconuts II","International Trade Centre (ITC)","2,043,818","5,334,693","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-45001-B407",2
"XM-DAC-45001-B694","GreenToCompete Hubs","International Trade Centre (ITC)","3,598,431","3,598,431","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-45001-B694",3
"XM-DAC-45001-B807","ACP Business-friendly: Supporting value chains through inclusive policies, investment promotion and alliances","International Trade Centre (ITC)","667,863","9,631,612","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-45001-B807",2
"XM-DAC-45001-B900","CARIFORUM: UK Trade Partnerships Programme","International Trade Centre (ITC)","1,394,831","1,394,831","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-45001-B900",2
"XM-DAC-45001-B906","Trade Intelligence: UK Trade Partnerships Programme","International Trade Centre (ITC)","41,000","2,145,542","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-45001-B906",3
"XM-DAC-45001-B908","Programme Management: UK Trade Partnerships Programme","International Trade Centre (ITC)","3,253,615","3,253,615","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-45001-B908",2
"XM-DAC-47015-18010_Bilateral_Jamaica-MICAF-MinistryofIndustry-Commerce-AgricultureandFisheries_CIAT","Grant: Capacity Building Programme to Improve Stakeholder Resilience and Adaptation to Climate Change (Bilateral)","CGIAR","279,759",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-18010_Bilateral_Jamaica-MICAF-MinistryofIndustry-Commerce-AgricultureandFisheries_CIAT",3
"XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR","Grant: Central Component Sustainable Landscapes Initiatives - Landscape for Our Future. (Bilateral)","CGIAR","4,679,000",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-19376_Bilateral_EC-EuropeanCommission_CIFOR",2
"XM-DAC-47066-DR.0042","Strengthening Jamaica's Disaster Risk Management and Preparedness Capacity","International Organization for Migration (IOM)","300,000","167,984","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47066-DR.0042",3
"XM-DAC-47066-LM.0333","Promoting Integrity in International Recruitment and Migrant Skill Development in Jamaica","International Organization for Migration (IOM)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47066-LM.0333",4
"XM-DAC-47066-PX.0016","CPC Partnership: Prevalence Study of Child Trafficking in Jamaica","International Organization for Migration (IOM)","664,903","666,756","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47066-PX.0016",3
"XM-DAC-47066-TK.0006","Developing a Jamaican Diaspora Engagement Model for Development","International Organization for Migration (IOM)","200,000","158,588","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47066-TK.0006",3
"XM-DAC-50-21-Z08-19-01-02817","Jamaica Kingston 2019 Cultura Capacitación y fomento de los derechos Culturales Embajada 1 semestre","Spanish Agency for International Development Cooperation (AECID)","6,667","6,667","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-50-21-Z08-19-01-02817",3
"XM-DAC-50-21-Z08-19-01-02879","Jamaica (Kingston) 2019 Cultura Capacitación y Fomento de los Derechos Culturales Embajada 2º Semestre","Spanish Agency for International Development Cooperation (AECID)","6,667","6,667","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-50-21-Z08-19-01-02879",3
"XM-DAC-50-21-Z08-19-01-10420","Jamaica (Kingston) 2019 Cultura Capacitación y Fomento de los Derechos Culturales Embajada Extraordinario","Spanish Agency for International Development Cooperation (AECID)","4,445","4,445","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-50-21-Z08-19-01-10420",3
