"iati-identifier","title","reporting-org","total-commitment","total-spend","currency","link","activity-status"
"CH-4-2012006369","Unique opportunity for 30,000 vetiver producers","Switzerland - Swiss Agency for Development and Cooperation (SDC)","3,599","3,599","USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2012006369",2
"XM-DAC-41116-PROJECT-01724","Institutional arrangements for the governance of shared natural resources and transboundary environmental issues:  Transboundary Institutional Mechanisms (TIM)","United Nations Environment Programme (UNEP)","-50,203","-50,203","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41116-PROJECT-01724",2
"GB-GOV-13-OODA-BBSRC-QK9NV7V-VXA5NMZ-78TPWMA","Cute-Egg, improvement of eggshell cuticle quality to reduce vertical transmission of zoonotic and pathogenic organisms","UK - Department for Business, Energy and Industrial Strategy (BEIS)","15,721","12,865","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-QK9NV7V-VXA5NMZ-78TPWMA",4
"CH-4-2010005793","Improve access to good quality education through building safe, permanent and comfortable school infrastructure","Switzerland - Swiss Agency for Development and Cooperation (SDC)","4,456","4,456","USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005793",2
"XM-DAC-21-1-20179901894B2PROJECT-CSFPPROJECT","Civil Society  Project Funding &amp; Partnerships: CSF11-16 HAVEN YR 2 PAYMENT INCOME GENERATION &amp; SUSTAINABLE LIVELIHOODS","Ireland - Department of Foreign Affairs","34,995","34,995","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-21-1-20179901894B2PROJECT-CSFPPROJECT",4
"CH-4-2010005792","Improve access to good quality education through building safe, permanent and comfortable school infrastructure","Switzerland - Swiss Agency for Development and Cooperation (SDC)","8,481","8,481","USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005792",2
"CH-4-2010005791","Improve access to good quality education through building safe, permanent and comfortable school infrastructure","Switzerland - Swiss Agency for Development and Cooperation (SDC)","-9,504","-9,504","USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005791",2
"XM-DAC-928-HT-2016-17-01.004.AM01.HTI01","Implementation and monitoring of the WHO road map for neglected tropical diseases facilitated","World Health Organization (WHO)","58,405","54,384","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-928-HT-2016-17-01.004.AM01.HTI01",4
"DE-1-201706019-1859","Improving the educational situation in Ca-Ira","Germany - Ministry for Economic Cooperation and Development","101,272","101,272","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-201706019-1859",4
"XM-DAC-928-HT-2016-17-04.001.AM01.HTI01","Improved country governance capacity to formulate, implement and review comprehensive national health policies, strategies and plans (including multisectoral action and health in all policies and equity policies)","World Health Organization (WHO)","466,039","274,859","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-928-HT-2016-17-04.001.AM01.HTI01",4
"GB-GOV-13-OODA-BBSRC-6W8ZK88-XL2NK99-K8KZZHA","Detoxed grass pea: sustainable sustenance for stressful environments","UK - Department for Business, Energy and Industrial Strategy (BEIS)","261,344","233,875","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-6W8ZK88-XL2NK99-K8KZZHA",4
"GB-GOV-13-OODA-BBSRC-YXWLEDH-DFCHCW9-2WFH2WZ","Understanding the immune mechanism of host disease resistance and development of marker vaccines and DIVA tests for Peste des Petits Ruminants (PPR)","UK - Department for Business, Energy and Industrial Strategy (BEIS)","127,070","108,905","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-YXWLEDH-DFCHCW9-2WFH2WZ",4
"XM-DAC-69-5-2017000084","UNSTAMIH Haiti 2017","Ministry of Foreign and European Affairs of the Slovak Republic","343,597","343,597","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-69-5-2017000084",2
"GB-GOV-13-OODA-BBSRC-4FHHHCD-ZRQ88Y4-EEUN5QP","Dissecting and exploiting vector components of Leishmania transmission.","UK - Department for Business, Energy and Industrial Strategy (BEIS)","28,464","25,472","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-4FHHHCD-ZRQ88Y4-EEUN5QP",4
"GB-GOV-13-OODA-BBSRC-4D5NNRM-PRSP3YR-8WDKU9M","FACCE ERA-NET+ GrassLandscape","UK - Department for Business, Energy and Industrial Strategy (BEIS)","60,196","64,688","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-4D5NNRM-PRSP3YR-8WDKU9M",4
"GB-GOV-13-OODA-BBSRC-4D5NNRM-PRSP3YR-629LMQF","FACCE ERA-NET+ New generation sustainable tools to control emerging mite pests under climate change","UK - Department for Business, Energy and Industrial Strategy (BEIS)","151,993","160,581","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-4D5NNRM-PRSP3YR-629LMQF",4
"XM-DAC-21-1-20179902036B3HUMRRI-EME1HQ018","Rapid Response Initiative - Technical assistance","Ireland - Department of Foreign Affairs","23,529","23,529","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-21-1-20179902036B3HUMRRI-EME1HQ018",4
"XI-BRIDGE-6385676864-3514","4th Operational Phase of the GEF Small Grants Programme (RAF1)","GEF Secretariat","13,647,498",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-BRIDGE-6385676864-3514",4
"US-GOV-21-HA-234-51323","Contributing to the reintegration of PWD, the most vulnerable in the Northern Region","Inter-American Foundation","50,000",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-21-HA-234-51323",3
"XM-DAC-928-HT-2016-17-04.003.AM01.HTI01","Countries enabled to develop or update, implement, monitor and evaluate national policies on better access to medicines and other health technologies; and to strengthen their evidence-based selection and rational use","World Health Organization (WHO)",872,619,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-928-HT-2016-17-04.003.AM01.HTI01",4
"XM-DAC-928-HT-2016-17-04.002.AM01.HTI03","Countries enabled to improve patient safety and quality of services, and patient empowerment within the context of universal health coverage","World Health Organization (WHO)","26,531","18,638","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-928-HT-2016-17-04.002.AM01.HTI03",4
"DE-1-201434075-0","Strengthening the rule of law and fight for the respect of human rights and fundamental freedoms in Haiti","Germany - Ministry for Economic Cooperation and Development","693,038","592,691","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-201434075-0",3
"XI-IATI-EC_ECHO-ECHO/-CR/EDF/2017/01003","Amélioration de la sécurité alimentaire et rétablissement des moyens d'existence des ménages les plus vulnérables affectés par l'Ouragan Matthew dans le Bas Nord-Ouest, le Haut Artibonite et l'île de La Gonâve - Haïti","European Commission - Humanitarian Aid & Civil Protection","2,961,188",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2F-CR%2FEDF%2F2017%2F01003",3
"XM-DAC-928-HT-2016-17-04.002.AM01.HTI02","Health workforce strategies oriented towards universal health coverage implemented in countries","World Health Organization (WHO)","100,331","70,759","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-928-HT-2016-17-04.002.AM01.HTI02",4
"XM-DAC-928-HT-2016-17-04.002.AM01.HTI01","Equitable integrated, people-centred service delivery systems in place in countries and public health approaches strengthened","World Health Organization (WHO)","236,738","166,311","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-928-HT-2016-17-04.002.AM01.HTI01",4
"XI-IATI-EC_ECHO-ECHO/-CR/EDF/2015/01006","Contribution to saving children's lives by preventing and treating severe acute malnutrition through sustainable and evidence-based interventions in areas most affected by drought in Haiti","European Commission - Humanitarian Aid & Civil Protection","843,315",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_ECHO-ECHO%2F-CR%2FEDF%2F2015%2F01006",3
"XM-DAC-928-HT-2016-17-04.001.AM01.HTI02","Improved national health financing strategies aimed at moving towards universal health coverage","World Health Organization (WHO)","88,270","62,304","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-928-HT-2016-17-04.001.AM01.HTI02",4
"XM-DAC-21-1-20179901009B2MISCARA-CSFSTRAT","Misean Cara: De La Salle Brothers","Ireland - Department of Foreign Affairs","6,231","6,231","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-21-1-20179901009B2MISCARA-CSFSTRAT",4
"NL-KVK-56484038-C_006125","Haiti response to Matthew Hurricane","ICCO Cooperation","131,411","12,964","USD","https://d-portal.org/ctrack.html#view=act&aid=NL-KVK-56484038-C_006125",4
"XM-DAC-41302-103753-1305-2017-HTI102","Increasing Decent Employment in the Apparel Sector in Haiti - Decentralized","International Labour Organization (ILO)","1,274,137","1,274,137","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-103753-1305-2017-HTI102",2
"XM-DAC-41302-40473 -1305 -2013-HTI102","Increasing Decent Employment in the Apparel Sector in Haiti - Decentralized","International Labour Organization (ILO)","946,636","946,636","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-40473%20-1305%20-2013-HTI102",2
"XM-DAC-928-HT-2016-17-01.004.AM01.HTI03","New knowledge, solutions and implementation strategies that respond to the health needs of disease-endemic countries developed","World Health Organization (WHO)","51,086","35,303","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-928-HT-2016-17-01.004.AM01.HTI03",4
"CH-4-2010005790","Improve access to good quality education through building safe, permanent and comfortable school infrastructure","Switzerland - Swiss Agency for Development and Cooperation (SDC)",-719,-719,"USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005790",2
"CH-4-2010005789","Improve access to good quality education through building safe, permanent and comfortable school infrastructure","Switzerland - Swiss Agency for Development and Cooperation (SDC)",-264,-264,"USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005789",2
"XM-DAC-928-HT-2016-17-01.005.AM01.HTI01","Implementation and monitoring of the global vaccine action plan, with emphasis on strengthening service delivery and immunization monitoring in order to achieve the goals for the Decade of Vaccines","World Health Organization (WHO)","1,316,288","1,143,390","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-928-HT-2016-17-01.005.AM01.HTI01",4
"CH-4-2010005788","Improve access to good quality education through building safe, permanent and comfortable school infrastructure","Switzerland - Swiss Agency for Development and Cooperation (SDC)","104,100","104,100","USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005788",2
"CH-4-2010005787","Improve access to good quality education through building safe, permanent and comfortable school infrastructure","Switzerland - Swiss Agency for Development and Cooperation (SDC)",-221,-221,"USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005787",2
"XM-DAC-928-HT-2016-17-01.005.AM01.HTI02","Intensified implementation and monitoring of measles and rubella elimination strategies facilitated","World Health Organization (WHO)","2,107,747","1,818,142","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-928-HT-2016-17-01.005.AM01.HTI02",4
"XM-DAC-41302-105056-1173-2017-HTI105","Combat Child labour in Domestic Work and the Worst Forms of Child Labour. Addressing education and qualification gaps and facilitating socio-economic integration of vulnerable children through promotion of decent jobs.","International Labour Organization (ILO)","577,746","577,746","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-105056-1173-2017-HTI105",2
"NL-KVK-27078545-0000138737","MASSIF-P10002600-001","FMO","41,328",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=NL-KVK-27078545-0000138737",4
"XM-DAC-21-1-20179901893B2PROJECT-CSFPPROJECT","Civil Society  Project Funding &amp; Partnerships: CSF11-16 HAVEN YR 2 PAYMENT INCOME GENERATION &amp; SUSTAINABLE LIVELIHOODS","Ireland - Department of Foreign Affairs","49,610","49,610","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-21-1-20179901893B2PROJECT-CSFPPROJECT",4
"SE-0-SE-6-52040476","Doctors without borders (MSF) 2014-2016","Sweden, through Swedish International Development Cooperation Agency (Sida)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=SE-0-SE-6-52040476",4
"XM-DAC-21-1-20179901892B2PROJECT-CSFPPROJECT","Civil Society  Project Funding &amp; Partnerships: CSF11-16 HAVEN YR 2 PAYMENT INCOME GENERATION &amp; SUSTAINABLE LIVELIHOODS","Ireland - Department of Foreign Affairs","4,229","4,229","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-21-1-20179901892B2PROJECT-CSFPPROJECT",4
"CH-4-2010005786","Improve access to good quality education through building safe, permanent and comfortable school infrastructure","Switzerland - Swiss Agency for Development and Cooperation (SDC)","97,303","97,303","USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005786",2
"XM-DAC-41302-106248-1270-2017-HTI105","Lutte contre le travail domestique des enfants","International Labour Organization (ILO)","25,700","25,700","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-106248-1270-2017-HTI105",2
"CA_ON-ONT-1597880-203419-105","Humanitarian Emergencies Secondment Facility (HESF) 2","CANADEM",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=CA_ON-ONT-1597880-203419-105",4
"XM-DAC-41302-105816-0-2017-HTI104","Tripartite review of labour code in Haiti","International Labour Organization (ILO)","107,110","107,110","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-105816-0-2017-HTI104",2
"CH-4-2008004786","World Food Programme (WFP), food assistance","Switzerland - Swiss Agency for Development and Cooperation (SDC)","2,026,587","2,026,587","USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2008004786",2
"CH-4-2010005696","Centre de comptences en reconstruction et réduction de risques (CCR+R)","Switzerland - Swiss Agency for Development and Cooperation (SDC)",-661,-661,"USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005696",2
"XM-DAC-41302-105728-1173-2017-HTI129","Addressing Education and Skills Gaps for Vulnerable Youths in Haiti: Promoting rural socio-economic development in South and Grande Anse Departments","International Labour Organization (ILO)","944,164","944,164","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-105728-1173-2017-HTI129",2
"CH-4-2010005697","Centre de comptences en reconstruction et réduction de risques (CCR+R)","Switzerland - Swiss Agency for Development and Cooperation (SDC)",-65,-65,"USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005697",2
"XM-DAC-41302-105302-1278-2017-HTI105","Promote the socio-economic integration of vulnerable children and youth through a multi-faceted approach and mutually reinforcing interventions as professional training, job placement, entrepreneurship and citizenship development.","International Labour Organization (ILO)","833,754","833,754","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-105302-1278-2017-HTI105",3
"XM-DAC-41302-105467-1305-2017-HTI101","Building capacities of the MAST to ensure labour law compliance in the Haitian apparel sector (phase II)","International Labour Organization (ILO)","691,301","691,301","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-105467-1305-2017-HTI101",2
"CH-4-2010005758","DINEPA – Qualité de l’eau en milieu rural (post Choléra)","Switzerland - Swiss Agency for Development and Cooperation (SDC)","44,659","44,659","USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2010005758",2
"XM-DAC-41302-105409-504567-2017-HTI126","Amélioration de l'offre professionnelle qualifiante et du placement à Cité Soleil: Entreprenariat, orientation et placement des diplômes - Phase 3","International Labour Organization (ILO)","103,389","103,389","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41302-105409-504567-2017-HTI126",4
